pid,url,title,petitioner,suburb,close_date,signatures,status,active_transport_any,cycling,pedestrian,traffic_calming,speed_limit,pedestrian_crossing,road_safety,active_transport_general,parking,traffic_congestion,road_upgrade,public_transport,parks_green_space,trees_vegetation,flooding_drainage,development_planning,community_facilities,dogs_animals,noise_amenity,petition_body_excerpt,council_response_excerpt
247,https://epetitions.brisbane.qld.gov.au/petition/view/pid/247,Management of development in local residential areas,Matthew Campbell,Coorparoo,"Tue, 30 Jun 2015",29,closed,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,"We are concerned that residents have lost their voice with regard to development in their local area and neighbourhoods , and that Brisbane City Council is allowing developers to regularly breach the City Plan and Neighbourhood Plans. We, the undersigned, call on the Brisbane City Council, the Lord Mayor and Councillor Ian McKenzie, Councillor for Holland Park Ward, to restore balance in the decis",
248,https://epetitions.brisbane.qld.gov.au/petition/view/pid/248,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
249,https://epetitions.brisbane.qld.gov.au/petition/view/pid/249,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
250,https://epetitions.brisbane.qld.gov.au/petition/view/pid/250,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
251,https://epetitions.brisbane.qld.gov.au/petition/view/pid/251,"Excessive vehicle speeds on Wickham Street, Brighton",Shelley Greene,Brighton,"Sun, 31 May 2015",0,closed,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,"Residents draw Council's attention to the excessive speeds at which vehicles are traveling along Wickham Street, Brighton. We are genuinely concerned about the amount of cars that continue to travel in excess of the 50 kilometers per hour speed limit and often drive erratically. There are various family and children's attractions on this street including child care facilities and soccer fields whi",
252,https://epetitions.brisbane.qld.gov.au/petition/view/pid/252,Request for a flood study of Cannery Creek,Kim Flesser,Banyo,"Fri, 05 Jun 2015",59,closed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"Residents draw to Council's attention the increasing number of incidences of stormwater flooding and sewer overflows in the Cannery Creek catchment area. This is regularly affecting residents' homes in Northgate, Virginia and Banyo . Your petitioners therefore request that Council: - urgently undertakes a flood study of Cannery Creek including a properly funded, full hydraulic engineering assessme",
253,https://epetitions.brisbane.qld.gov.au/petition/view/pid/253,Impact of the Grace on Coronation development on the Bicentennial Bikeway,Donald Campbell,New Farm,"Fri, 31 Jul 2015",108,closed,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,"Residents draw Council's attention to the detrimental effects of the proposed Grace on Coronation development ( A003953028 ) to cycling. Over the past seven years Council, in conjunction with the State Government, has spent in excess of $40 million dollars upgrading the Bicentennial bikeway between Toowong and the Brisbane central business district. This has increased the capacity, safety and, in ","Dear petitioner, The petition was considered by Council at the meeting of 7 June 2016 and Council can respond to you as follows. An appeal has been lodged with the Planning and Environment Court on 20 July 2015 by a submitter against Council’s approval of the application and the appeal process will "
254,https://epetitions.brisbane.qld.gov.au/petition/view/pid/254,"Request that Council reject appeal regarding the development application for 50 Cambridge Parade, Manly",Peter Cumming,Wynnum,"Fri, 12 Jun 2015",105,closed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"Residents request that Brisbane City Council stick by its decision to refuse the development proposed for 50 Cambridge Parade, Manly. The petitioners call upon Council to defend its original decision to refuse the application and not back down in the face of the appeal that has been lodged by the developer. Petitions",
255,https://epetitions.brisbane.qld.gov.au/petition/view/pid/255,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
256,https://epetitions.brisbane.qld.gov.au/petition/view/pid/256,Neighbourhood Plan for Coorparoo and Greenslopes,Cr. Ian McKenzie,Greenslopes,"Mon, 15 Jun 2015",100,closed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Request for a Neighbourhood Plan Lord Mayor and Councillors of Brisbane - Residents of Coorparoo and Greenslopes request Council work with the community to prepare a Neighbourhood Plan for our local area. Petitions,
257,https://epetitions.brisbane.qld.gov.au/petition/view/pid/257,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
258,https://epetitions.brisbane.qld.gov.au/petition/view/pid/258,"Requesting Safety Improvements at the roundabout intersection of Deagon, Nash and Baskerville Streets and Bracken Ridge Road",Victoria Newton,Sandgate,"Mon, 31 Aug 2015",59,closed,True,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,"Residents draw Council's attention to concerns about the need for safe crossing points for pedestrians at the intersection of Deagon , Nash and Baskerville Streets and Bracken Ridge Road, Sandgate . Despite the difficulties for pedestrians in the area, it is a popular pedestrian thoroughfare for people getting to and from the shops at that intersection. It is also used to access local childcare ce",
259,https://epetitions.brisbane.qld.gov.au/petition/view/pid/259,"Request for a 'no parking' zone to be installed on Whites Road, Manly West",Nathan Watson,Manly West,"Tue, 30 Jun 2015",3,closed,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,"We, the undersigned, request that a 'no parking' zone be installed from Gannon Avenue, Manly, to 112 Whites Road, Manly West, due to the increased traffic and poor visibility for residents entering and exiting their driveways when vehicles are parked in this area. We request that the 'no parking' zone be installed on the Aveo Manly Gardens Retirement Village Side of Whites Road, Manly West. Petiti",
260,https://epetitions.brisbane.qld.gov.au/petition/view/pid/260,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
261,https://epetitions.brisbane.qld.gov.au/petition/view/pid/261,Howard Smith Wharves parkland must stay in the public estate,David Reeve,Chapel Hill,"Wed, 10 Jun 2015",326,closed,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,"At the Council Meeting of 21 October 2014, a majority of Councillors voted for Council to enter into a project agreement with HSW Nominees Pty Ltd for the Howard Smith Wharves Revitalisation Project. The primary effect of this agreement is to transfer Council-owned land at the Howard Smith Wharves to a private company by means of a 99-year lease. The idea is to create a mixed commercial and parkla","Dear Petitioners, Your petition has been investigated and it was considered by Council at its meeting held on 14 June 2016. It was decided that the petitioners be advised of the information below. Council has already entered into the 99-year lease agreement and that Council retains ownership of the "
262,https://epetitions.brisbane.qld.gov.au/petition/view/pid/262,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
263,https://epetitions.brisbane.qld.gov.au/petition/view/pid/263,"Safety improvements to Macoma Street, Banyo, including speed bumps, 'local traffic only' signs and footpaths",Nakia Brighouse,Banyo,"Wed, 29 Jul 2015",6,closed,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"Residents draw Council's attention to: 1. Cars constantly speeding at up to 80 kilometres per hour down Macoma Street. In 2013, a car was speeding so fast down this road that it lost control and crashed into the fence of 11 Macoma Street. On a number of occasions residents have witnessed vehicles almost losing control. This is a danger to all residents, pedestrians and other drivers. 2. There are ",
264,https://epetitions.brisbane.qld.gov.au/petition/view/pid/264,LGBTI Advisory Committee to be created by Brisbane City Council,Phil Browne,Teneriffe,"Tue, 08 Sep 2015",365,closed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Residents request that Brisbane City Council create a Lesbian Gay Bisexual Transgender and Intersex ( LGBTI ) Advisory Committee. There is a mass of data, including Australian Bureau of Statistics figures and university studies, showing the prejudice and discrimination experienced by LGBTI people leads to far worse health and social outcomes. This includes higher rates of anxiety, depression and o",
